scalings,0,500,1000,1500
HanoiTower/0060-hanoi_tower-120-0.asp,5759476,5491111,5340549,3858252
Labyrinth/0025-labyrinth-14-0.asp,483,2565,2565,2565
Labyrinth/0045-labyrinth-11-0.asp,5350,22733,22733,22733
Labyrinth/0060-labyrinth-13-0.asp,1793,3459,3459,3459
Labyrinth/0075-labyrinth-13-0.asp,11219,11219,11219,11219
Labyrinth/0082-labyrinth-14-0.asp,45992,107332,107332,107332
Labyrinth/0083-labyrinth-23-0.asp,1012291,1041316,1063254,1046776
Labyrinth/0094-labyrinth-17-0.asp,124270,81154,81154,81154
Labyrinth/0117-labyrinth-23-0.asp,953738,1070237,1090039,1108533
Labyrinth/0130-labyrinth-14-0.asp,30698,25379,25379,25379
Labyrinth/0151-labyrinth-19-0.asp,232047,115534,115534,115534
Labyrinth/0157-labyrinth-13-0.asp,105947,38038,38038,38038
Labyrinth/0192-labyrinth-18-0.asp,336301,344380,344380,344380
Labyrinth/0204-labyrinth-20-0.asp,206339,1252783,1239422,1257690
Labyrinth/0205-labyrinth-20-0.asp,413604,284147,284147,284147
Labyrinth/0207-labyrinth-20-0.asp,459171,52680,52680,52680
Labyrinth/0209-labyrinth-20-0.asp,289920,593398,593398,593398
Labyrinth/0210-labyrinth-20-0.asp,454391,132833,132833,132833
Labyrinth/0215-labyrinth-21-0.asp,71553,304529,304529,304529
Labyrinth/0238-labyrinth-22-0.asp,1070915,1048698,1047235,1059059
Labyrinth/0241-labyrinth-22-0.asp,609409,352150,352150,352150
Nomistery/0006-nomystery-55-0.asp,1094951,440309,190930,399756
Nomistery/0007-nomystery-57-0.asp,55995,139237,56160,573644
Nomistery/0009-nomystery-63-0.asp,69881,149859,7693,6053
Nomistery/0012-nomystery-84-0.asp,798850,820979,798442,875200
Nomistery/0014-nomystery-73-0.asp,1181831,1134735,525522,1199704
Nomistery/0024-nomystery-86-0.asp,300489,289988,284631,333402
Nomistery/0025-nomystery-85-0.asp,410246,450341,427019,442478
Nomistery/0027-nomystery-172-0.asp,296024,305171,330469,325375
Nomistery/0028-nomystery-167-0.asp,70882,86022,69994,70897
Nomistery/0029-nomystery-123-0.asp,168316,161993,119978,175323
Nomistery/0030-nomystery-117-0.asp,119066,190512,187483,178438
Nomistery/0031-nomystery-52-0.asp,89984,2809,74030,8190
Nomistery/0033-nomystery-32-0.asp,17724,67040,91087,36675
Nomistery/0034-nomystery-64-0.asp,60769,240147,114038,184957
Nomistery/0037-nomystery-36-0.asp,1681514,1554038,1835272,2592235
Nomistery/0038-nomystery-63-0.asp,881767,604855,778547,874735
Nomistery/0039-nomystery-42-0.asp,511106,787552,887877,979773
Nomistery/0041-nomystery-88-0.asp,365085,277899,375267,389082
Nomistery/0042-nomystery-56-0.asp,1094357,1332371,1204936,692930
Nomistery/0045-nomystery-44-0.asp,127706,16606,92250,39539
RicochetRobots/007-ricochetrobot-17-0.asp,1054163,1768081,971343,30644
RicochetRobots/018-ricochetrobot-14-0.asp,118738,99378,24820,24936
RicochetRobots/025-ricochetrobot-14-0.asp,55766,185391,60320,59208
RicochetRobots/030-ricochetrobot-16-0.asp,1546266,1698967,1448176,969085
RicochetRobots/038-ricochetrobot-13-0.asp,19960,9415,14416,7961
RicochetRobots/040-ricochetrobot-14-0.asp,243009,35540,264623,121656
RicochetRobots/046-ricochetrobot-13-0.asp,34874,37470,56780,46736
RicochetRobots/059-ricochetrobot-15-0.asp,39979,251468,83252,57724
RicochetRobots/060-ricochetrobot-14-0.asp,130096,89276,93320,113676
RicochetRobots/061-ricochetrobot-14-0.asp,59006,71046,95662,20003
RicochetRobots/062-ricochetrobot-25-0.asp,2615917,2341231,1863606,1985655
RicochetRobots/074-ricochetrobot-18-0.asp,1778669,795401,1778671,1564008
RicochetRobots/078-ricochetrobot-17-0.asp,1656268,1151505,1644218,1545087
RicochetRobots/084-ricochetrobot-15-0.asp,135285,234007,108224,128979
RicochetRobots/097-ricochetrobot-17-0.asp,1593954,113902,1594106,1623572
RicochetRobots/105-ricochetrobot-19-0.asp,2197030,818994,1767078,1722429
RicochetRobots/120-ricochetrobot-22-0.asp,1777972,2037959,769751,850845
RicochetRobots/188-ricochetrobot-18-0.asp,1821607,1799457,1803262,1680959
RicochetRobots/214-ricochetrobot-22-0.asp,754928,350684,1291416,1642715
RicochetRobots/230-ricochetrobot-17-0.asp,1550730,1631643,473419,998731
Sokoban/0065-sokoban-120-1.asp,5080416,4952288,5076275,4750833
Sokoban/0096-sokoban-36-1.asp,152696,160593,239364,239364
Sokoban/0103-sokoban-110-1.asp,74104,26934,26934,26934
Sokoban/0119-sokoban-42-1.asp,468996,408374,440353,521076
Sokoban/0128-sokoban-131-1.asp,222331,452251,557227,730296
Sokoban/0140-sokoban-60-1.asp,5146356,5075463,3954786,5012350
Sokoban/0162-sokoban-31-1.asp,138460,101768,108360,108360
Sokoban/0207-sokoban-31-1.asp,273367,253430,241297,220055
Sokoban/0272-sokoban-135-1.asp,517380,227302,3850,47942
Sokoban/0395-sokoban-45-1.asp,3668205,4611080,3701503,3739048
Sokoban/0418-sokoban-36-1.asp,3110060,2358148,2699557,1895174
Sokoban/0428-sokoban-120-1.asp,545329,86270,538892,195278
Sokoban/0474-sokoban-56-1.asp,684870,110209,36765,47047
Sokoban/0516-sokoban-200-1.asp,238041,477786,1038822,1060964
Sokoban/0685-sokoban-105-1.asp,5718373,5752525,5592795,4416943
Sokoban/0760-sokoban-48-1.asp,3844840,1994767,1835083,2110215
Sokoban/0791-sokoban-270-1.asp,5892975,5811618,5226205,5379229
Sokoban/0809-sokoban-280-1.asp,4225147,5147604,4572477,4437586
Sokoban/0950-sokoban-87-1.asp,4616691,4604560,3932077,4458782
Sokoban/0984-sokoban-165-1.asp,4283707,4522203,4386320,4676459
Visit-all/0009-visitall-36-1.asp,252338,791284,685735,798372
Visit-all/0012-visitall-36-1.asp,319114,473843,316311,289693
Visit-all/0019-visitall-67-1.asp,2797477,2868843,2838487,2889917
Visit-all/0020-visitall-67-1.asp,2768943,2665468,2886829,2798924
Visit-all/0029-visitall-39-1.asp,290899,598048,476120,403137
Visit-all/0030-visitall-39-1.asp,309322,710362,912338,390874
Visit-all/0031-visitall-39-1.asp,631683,497442,531551,550007
Visit-all/0037-visitall-73-1.asp,3164754,2671740,3427240,2828818
Visit-all/0040-visitall-73-1.asp,2612573,2655180,2749580,2612480
Visit-all/0057-visitall-79-1.asp,2888353,3319275,2827816,2896336
Visit-all/0059-visitall-79-1.asp,2696245,2698289,2941048,2757664
Visit-all/0060-visitall-79-1.asp,2660186,2913614,2898917,2886715
Visit-all/0070-visitall-49-1.asp,227043,776365,447074,698954
Visit-all/0071-visitall-49-1.asp,246316,547552,495036,485772
Visit-all/0077-visitall-91-1.asp,3323155,2944209,3493244,4586636
Visit-all/0078-visitall-91-1.asp,3351720,2939641,3382951,2976068
Visit-all/0080-visitall-91-1.asp,2791699,2826406,5495109,2853014
Visit-all/0089-visitall-66-1.asp,223173,100920,171989,248209
Visit-all/0099-visitall-122-1.asp,2965384,2291020,3114803,2549728
Visit-all/0100-visitall-122-1.asp,3085397,4202600,3099276,3044548
learning-1-sort-lbd-lbd-5
HanoiTower/0004-hanoi_tower-60-0.asp,356979,637255,351814,434632
HanoiTower/0005-hanoi_tower-60-0.asp,2318793,1974851,457783,1099509
HanoiTower/0007-hanoi_tower-60-0.asp,2695959,1424012,1517620,1395948
HanoiTower/0008-hanoi_tower-60-0.asp,2261748,2045959,2944960,3848618
HanoiTower/0013-hanoi_tower-32-0.asp,222553,321836,38278,228596
HanoiTower/0021-hanoi_tower-40-0.asp,683902,333888,540526,401110
HanoiTower/0022-hanoi_tower-60-0.asp,33092,25704,9857,19046
HanoiTower/0023-hanoi_tower-60-0.asp,23489,31651,11686,10068
HanoiTower/0025-hanoi_tower-60-0.asp,92769,99604,36665,31383
HanoiTower/0032-hanoi_tower-60-0.asp,47767,51486,41228,51093
HanoiTower/0036-hanoi_tower-80-0.asp,49492,31358,29562,30969
HanoiTower/0039-hanoi_tower-80-0.asp,200154,64507,41368,64120
HanoiTower/0040-hanoi_tower-80-0.asp,147175,64683,67586,62076
HanoiTower/0046-hanoi_tower-100-0.asp,114333,124858,106951,114085
HanoiTower/0047-hanoi_tower-120-0.asp,30269,48221,49240,22915
HanoiTower/0048-hanoi_tower-120-0.asp,73020,44201,74224,146002
HanoiTower/0050-hanoi_tower-120-0.asp,256290,125100,167043,111720
HanoiTower/0056-hanoi_tower-120-0.asp,2075725,1306140,983415,1100810
HanoiTower/0059-hanoi_tower-120-0.asp,6923681,2606023,2328443,2330934
HanoiTower/0060-hanoi_tower-120-0.asp,5716887,3245812,2398326,2558651
Labyrinth/0025-labyrinth-14-0.asp,483,6560,6560,6560
Labyrinth/0045-labyrinth-11-0.asp,5350,22733,22733,22733
Labyrinth/0060-labyrinth-13-0.asp,1793,3459,3459,3459
Labyrinth/0075-labyrinth-13-0.asp,11219,11219,11219,11219
Labyrinth/0082-labyrinth-14-0.asp,45992,107332,107332,107332
Labyrinth/0083-labyrinth-23-0.asp,1012639,1038526,1055295,1054250
Labyrinth/0094-labyrinth-17-0.asp,124270,42850,42850,42850
Labyrinth/0117-labyrinth-23-0.asp,971007,1077509,1080625,1093943
Labyrinth/0130-labyrinth-14-0.asp,30698,212038,212038,212038
Labyrinth/0151-labyrinth-19-0.asp,232047,51260,51260,51260
Labyrinth/0157-labyrinth-13-0.asp,105947,18304,18304,18304
Labyrinth/0192-labyrinth-18-0.asp,336301,237447,237447,237447
Labyrinth/0204-labyrinth-20-0.asp,206339,1248962,1263298,1273127
Labyrinth/0205-labyrinth-20-0.asp,413604,740391,740391,740391
Labyrinth/0207-labyrinth-20-0.asp,459171,695368,695368,695368
Labyrinth/0209-labyrinth-20-0.asp,289920,477205,477205,477205
Labyrinth/0210-labyrinth-20-0.asp,454391,1295651,1298985,1301459
Labyrinth/0215-labyrinth-21-0.asp,71553,74977,74977,74977
Labyrinth/0238-labyrinth-22-0.asp,1067792,1063993,1099555,1056589
Labyrinth/0241-labyrinth-22-0.asp,609409,1126053,1127612,1175059
Nomistery/0006-nomystery-55-0.asp,1094951,33934,863835,46625
Nomistery/0007-nomystery-57-0.asp,55995,167600,111298,131261
Nomistery/0009-nomystery-63-0.asp,69881,3972,4368,53188
Nomistery/0012-nomystery-84-0.asp,797837,759425,999616,1117934
Nomistery/0014-nomystery-73-0.asp,1187485,1182752,1408905,773905
Nomistery/0024-nomystery-86-0.asp,296633,235895,275953,269859
Nomistery/0025-nomystery-85-0.asp,396925,453206,454842,524935
Nomistery/0027-nomystery-172-0.asp,296232,274522,332886,370372
Nomistery/0028-nomystery-167-0.asp,72195,62554,77953,102108
Nomistery/0029-nomystery-123-0.asp,171789,143558,153261,167446
Nomistery/0030-nomystery-117-0.asp,124019,160611,164800,135309
Nomistery/0031-nomystery-52-0.asp,89984,109032,14570,1097
Nomistery/0033-nomystery-32-0.asp,17724,58504,28250,133666
Nomistery/0034-nomystery-64-0.asp,60769,149814,130309,130309
Nomistery/0037-nomystery-36-0.asp,1645286,1759896,1934651,2317335
Nomistery/0038-nomystery-63-0.asp,878417,770461,836578,826114
Nomistery/0039-nomystery-42-0.asp,511106,52167,190842,440883
Nomistery/0041-nomystery-88-0.asp,365841,392064,355699,401227
Nomistery/0042-nomystery-56-0.asp,1100393,1315947,1236220,1482715
Nomistery/0045-nomystery-44-0.asp,127706,192557,162987,150604
RicochetRobots/007-ricochetrobot-17-0.asp,1054163,1481490,1589251,1563072
RicochetRobots/018-ricochetrobot-14-0.asp,118738,14325,218923,18771
RicochetRobots/025-ricochetrobot-14-0.asp,55766,54140,233406,441958
RicochetRobots/030-ricochetrobot-16-0.asp,1588959,1414911,1580066,1514947
RicochetRobots/038-ricochetrobot-13-0.asp,19960,55551,43953,29785
RicochetRobots/040-ricochetrobot-14-0.asp,243009,81746,139688,14070
RicochetRobots/046-ricochetrobot-13-0.asp,34874,39873,52151,88837
RicochetRobots/059-ricochetrobot-15-0.asp,39979,44836,122418,100653
RicochetRobots/060-ricochetrobot-14-0.asp,130096,31258,107086,138354
RicochetRobots/061-ricochetrobot-14-0.asp,59006,72729,51117,62179
RicochetRobots/062-ricochetrobot-25-0.asp,2625658,1677087,1904742,1902472
RicochetRobots/074-ricochetrobot-18-0.asp,1784222,1608780,989545,1573728
RicochetRobots/078-ricochetrobot-17-0.asp,1655624,1616832,809488,1597804
RicochetRobots/084-ricochetrobot-15-0.asp,135285,74778,160966,102777
RicochetRobots/097-ricochetrobot-17-0.asp,1566865,529059,1598842,247623
RicochetRobots/105-ricochetrobot-19-0.asp,2163721,568356,570422,1726433
RicochetRobots/120-ricochetrobot-22-0.asp,1777972,1390108,614521,702385
RicochetRobots/188-ricochetrobot-18-0.asp,1824971,1576907,1658190,1675320
RicochetRobots/214-ricochetrobot-22-0.asp,754928,1598013,1403432,1324004
RicochetRobots/230-ricochetrobot-17-0.asp,1544613,1522147,1587050,816980
Sokoban/0065-sokoban-120-1.asp,5089186,4724993,4755714,5072359
Sokoban/0096-sokoban-36-1.asp,152696,213865,194262,194262
Sokoban/0103-sokoban-110-1.asp,74104,127428,127428,127428
Sokoban/0119-sokoban-42-1.asp,468996,392631,405275,457776
Sokoban/0128-sokoban-131-1.asp,222331,182495,340848,8795
