scalings,0,500,1000,1500
depots-strips-automatic/instance-6.lp,839206,2853389,1353761,1996765
depots-strips-automatic/instance-7.lp,10482,11750,11750,11750
depots-strips-automatic/instance-8.lp,207820,22489,70136,32041
depots-strips-automatic/instance-9.lp,5030452,3633108,3366210,1357381
driverlog-strips-automatic/instance-11.lp,2375,2616,2616,2616
driverlog-strips-automatic/instance-12.lp,8093,3309,3309,3309
driverlog-strips-automatic/instance-13.lp,5691,486,486,486
driverlog-strips-automatic/instance-14.lp,1241,11389,11389,11389
driverlog-strips-automatic/instance-15.lp,15847,16633,16633,16633
driverlog-strips-automatic/instance-17.lp,694285,43453,43453,43453
driverlog-strips-automatic/instance-18.lp,3467309,111567,1693892,163563
driverlog-strips-automatic/instance-7.lp,880,880,880,880
driverlog-strips-automatic/instance-9.lp,725,621,621,621
elevator-strips-simple-typed/instance-38.lp,3037,1267,1267,1267
elevator-strips-simple-typed/instance-40.lp,1771,883,883,883
elevator-strips-simple-typed/instance-42.lp,3924,1092,1092,1092
elevator-strips-simple-typed/instance-43.lp,1012,2143,2143,2143
elevator-strips-simple-typed/instance-44.lp,1659,2542,2542,2542
elevator-strips-simple-typed/instance-45.lp,2210,2859,2859,2859
elevator-strips-simple-typed/instance-46.lp,4340,1000,1000,1000
elevator-strips-simple-typed/instance-47.lp,2034,770,770,770
elevator-strips-simple-typed/instance-48.lp,2504,2701,2701,2701
elevator-strips-simple-typed/instance-49.lp,2192,3264,3264,3264
elevator-strips-simple-typed/instance-50.lp,4371,2130,1428,1428
elevator-strips-simple-typed/instance-51.lp,1410,5894,1882,2980
elevator-strips-simple-typed/instance-52.lp,2706,4446,2164,2164
elevator-strips-simple-typed/instance-53.lp,1987,6156,5723,5723
elevator-strips-simple-typed/instance-54.lp,4258,4040,8319,8319
elevator-strips-simple-typed/instance-55.lp,1735,1921,4050,4050
elevator-strips-simple-typed/instance-56.lp,4729,19718,19718,19718
elevator-strips-simple-typed/instance-57.lp,1899,832,832,832
elevator-strips-simple-typed/instance-58.lp,3674,4034,7378,7378
elevator-strips-simple-typed/instance-59.lp,6143,6594,3234,6612
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,3734,2296,2296,2296
grid-round-2-strips/instance-2.lp,2115845,177745,6887,111717
gripper-round-1-strips/instance-10.lp,7382580,8441801,6669692,7039629
gripper-round-1-strips/instance-11.lp,7337300,7450927,6893019,6474519
gripper-round-1-strips/instance-12.lp,9468435,6964070,6930952,5783841
gripper-round-1-strips/instance-13.lp,7294204,6943008,6942667,7913102
gripper-round-1-strips/instance-14.lp,6961955,7356210,7949978,6685397
gripper-round-1-strips/instance-15.lp,8918953,8104059,7703995,6712962
gripper-round-1-strips/instance-16.lp,9340649,5865493,8145337,7161159
gripper-round-1-strips/instance-17.lp,6598695,6033709,6047755,5981274
gripper-round-1-strips/instance-18.lp,9288197,8128508,7838350,7583810
gripper-round-1-strips/instance-19.lp,9090589,6102644,6332908,6878171
gripper-round-1-strips/instance-20.lp,9100553,6456676,7344391,6987223
gripper-round-1-strips/instance-4.lp,1691,3014,3209,3987
gripper-round-1-strips/instance-5.lp,44775,39273,18073,12022
gripper-round-1-strips/instance-6.lp,211308,16581,53684,188254
gripper-round-1-strips/instance-7.lp,445704,181956,181956,181956
gripper-round-1-strips/instance-8.lp,631174,697591,2708621,3332535
gripper-round-1-strips/instance-9.lp,7571276,5449042,2180957,18739
logistics-round-1-strips/instance-1.lp,3572,3043,3043,3043
logistics-round-1-strips/instance-10.lp,67859,101425,101425,101425
logistics-round-1-strips/instance-11.lp,18267,38750,38750,38750
logistics-round-1-strips/instance-12.lp,0,0,0,0
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,58977,97445,97445,97445
logistics-round-1-strips/instance-15.lp,31568,37018,37018,37018
logistics-round-1-strips/instance-16.lp,44776,55968,55968,55968
logistics-round-1-strips/instance-17.lp,34050,59788,59788,59788
logistics-round-1-strips/instance-19.lp,0,0,0,0
logistics-round-1-strips/instance-2.lp,2047,2763,2763,2763
logistics-round-1-strips/instance-21.lp,0,0,0,0
logistics-round-1-strips/instance-23.lp,371012,475977,475977,475977
logistics-round-1-strips/instance-24.lp,0,0,0,0
logistics-round-1-strips/instance-3.lp,4064,3019,3019,3019
logistics-round-1-strips/instance-4.lp,11277,11232,11232,11232
logistics-round-1-strips/instance-6.lp,34091,39269,39269,39269
logistics-round-1-strips/instance-7.lp,2282,3566,3566,3566
logistics-round-1-strips/instance-8.lp,14667,17858,17858,17858
logistics-round-1-strips/instance-9.lp,24503,37821,37821,37821
mystery-round-1-strips/instance-10.lp,0,0,0,0
mystery-round-1-strips/instance-13.lp,0,0,0,0
mystery-round-1-strips/instance-15.lp,0,0,0,0
mystery-round-1-strips/instance-17.lp,0,0,0,0
mystery-round-1-strips/instance-19.lp,574172,379155,803929,1410782
mystery-round-1-strips/instance-2.lp,6925444,806343,3428549,2062325
mystery-round-1-strips/instance-20.lp,689755,5765679,6865172,10184212
mystery-round-1-strips/instance-26.lp,213366,422844,78895,331772
mystery-round-1-strips/instance-27.lp,403648,583655,59512,40873
mystery-round-1-strips/instance-29.lp,17384,43117,43117,43117
mystery-round-1-strips/instance-3.lp,14271,28216,49787,121950
mystery-round-1-strips/instance-30.lp,2588288,5642137,1157917,165114
mystery-round-1-strips/instance-6.lp,0,0,0,0
mystery-round-1-strips/instance-9.lp,1551298,231923,145378,4886
learning-hor-hor-lbd-10
blocks-strips-typed/instance-22.lp,0,0,0,0
blocks-strips-typed/instance-24.lp,0,0,0,0
blocks-strips-typed/instance-25.lp,0,0,0,0
blocks-strips-typed/instance-26.lp,0,0,0,0
blocks-strips-typed/instance-27.lp,0,0,0,0
blocks-strips-typed/instance-28.lp,0,0,0,0
blocks-strips-typed/instance-29.lp,0,0,0,0
blocks-strips-typed/instance-30.lp,0,0,0,0
blocks-strips-typed/instance-31.lp,0,0,0,0
blocks-strips-typed/instance-32.lp,0,0,0,0
blocks-strips-typed/instance-33.lp,0,0,0,0
blocks-strips-typed/instance-34.lp,0,0,0,0
blocks-strips-typed/instance-35.lp,0,0,0,0
blocks-strips-typed/instance-36.lp,0,0,0,0
blocks-strips-typed/instance-37.lp,0,0,0,0
blocks-strips-typed/instance-38.lp,0,0,0,0
blocks-strips-typed/instance-39.lp,0,0,0,0
blocks-strips-typed/instance-40.lp,0,0,0,0
blocks-strips-typed/instance-41.lp,0,0,0,0
blocks-strips-typed/instance-42.lp,0,0,0,0
depots-strips-automatic/instance-10.lp,683,487,487,487
depots-strips-automatic/instance-11.lp,1,0,0,0
depots-strips-automatic/instance-12.lp,0,0,0,0
depots-strips-automatic/instance-13.lp,1124,222,222,222
depots-strips-automatic/instance-14.lp,68,41,41,41
depots-strips-automatic/instance-15.lp,42,42,42,42
depots-strips-automatic/instance-16.lp,2122,535,535,535
depots-strips-automatic/instance-17.lp,2603,1862,1862,1862
depots-strips-automatic/instance-18.lp,160,119,119,119
depots-strips-automatic/instance-19.lp,1307,962,962,962
depots-strips-automatic/instance-20.lp,191,15,15,15
depots-strips-automatic/instance-3.lp,94,17,17,17
depots-strips-automatic/instance-4.lp,19,3,3,3
depots-strips-automatic/instance-5.lp,4,4,4,4
depots-strips-automatic/instance-6.lp,0,0,0,0
depots-strips-automatic/instance-7.lp,145,44,44,44
depots-strips-automatic/instance-8.lp,165,206,206,206
depots-strips-automatic/instance-9.lp,29,29,29,29
driverlog-strips-automatic/instance-11.lp,1258,172,172,172
driverlog-strips-automatic/instance-12.lp,262,70,70,70
driverlog-strips-automatic/instance-13.lp,484,158,158,158
driverlog-strips-automatic/instance-14.lp,903,414,414,414
driverlog-strips-automatic/instance-15.lp,2096,798,798,798
driverlog-strips-automatic/instance-17.lp,3398,1583,1583,1583
driverlog-strips-automatic/instance-18.lp,894,395,395,395
driverlog-strips-automatic/instance-7.lp,143,141,141,141
driverlog-strips-automatic/instance-9.lp,389,52,52,52
elevator-strips-simple-typed/instance-38.lp,209,70,70,70
elevator-strips-simple-typed/instance-40.lp,177,25,25,25
elevator-strips-simple-typed/instance-42.lp,212,49,49,49
elevator-strips-simple-typed/instance-43.lp,137,58,58,58
elevator-strips-simple-typed/instance-44.lp,192,27,27,27
elevator-strips-simple-typed/instance-45.lp,309,16,16,16
elevator-strips-simple-typed/instance-46.lp,189,63,63,63
elevator-strips-simple-typed/instance-47.lp,422,14,14,14
elevator-strips-simple-typed/instance-48.lp,166,58,58,58
elevator-strips-simple-typed/instance-49.lp,123,67,67,67
elevator-strips-simple-typed/instance-50.lp,214,62,62,62
elevator-strips-simple-typed/instance-51.lp,152,12,12,12
elevator-strips-simple-typed/instance-52.lp,156,93,93,93
elevator-strips-simple-typed/instance-53.lp,148,41,41,41
elevator-strips-simple-typed/instance-54.lp,162,49,49,49
elevator-strips-simple-typed/instance-55.lp,161,102,102,102
elevator-strips-simple-typed/instance-56.lp,232,65,65,65
elevator-strips-simple-typed/instance-57.lp,199,3,3,3
elevator-strips-simple-typed/instance-58.lp,200,54,54,54
elevator-strips-simple-typed/instance-59.lp,221,49,49,49
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,14,0,0,0
grid-round-2-strips/instance-2.lp,0,0,0,0
gripper-round-1-strips/instance-10.lp,2400,598,620,620
gripper-round-1-strips/instance-11.lp,3014,1075,872,872
gripper-round-1-strips/instance-12.lp,2908,894,714,714
gripper-round-1-strips/instance-13.lp,2150,978,571,673
gripper-round-1-strips/instance-14.lp,3066,713,912,912
gripper-round-1-strips/instance-15.lp,2910,1188,923,961
gripper-round-1-strips/instance-16.lp,3199,627,572,572
gripper-round-1-strips/instance-17.lp,2836,897,513,469
gripper-round-1-strips/instance-18.lp,2522,1815,1367,1367
gripper-round-1-strips/instance-19.lp,2374,1151,694,694
gripper-round-1-strips/instance-20.lp,2898,672,672,672
gripper-round-1-strips/instance-4.lp,1800,633,481,486
gripper-round-1-strips/instance-5.lp,1977,332,378,378
gripper-round-1-strips/instance-6.lp,2241,771,408,408
gripper-round-1-strips/instance-7.lp,2632,1112,979,1097
gripper-round-1-strips/instance-8.lp,2720,806,748,748
gripper-round-1-strips/instance-9.lp,3187,1117,980,980
logistics-round-1-strips/instance-1.lp,375,354,354,354
logistics-round-1-strips/instance-10.lp,1404,423,423,423
logistics-round-1-strips/instance-11.lp,3047,3853,3853,3853
logistics-round-1-strips/instance-12.lp,7260,3554,3554,3554
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,17181,18349,18349,18349
logistics-round-1-strips/instance-15.lp,125,30,30,30
logistics-round-1-strips/instance-16.lp,17152,19019,19019,19019
logistics-round-1-strips/instance-17.lp,18683,8664,8664,8664
logistics-round-1-strips/instance-19.lp,3047551,3932225,3162724,3151618
logistics-round-1-strips/instance-2.lp,606,331,331,331
logistics-round-1-strips/instance-21.lp,0,0,0,0
logistics-round-1-strips/instance-23.lp,2248,1002,1002,1002
logistics-round-1-strips/instance-24.lp,12331,10293,10293,10293
logistics-round-1-strips/instance-3.lp,1030,832,832,832
logistics-round-1-strips/instance-4.lp,2617,868,868,868
logistics-round-1-strips/instance-6.lp,217,83,83,83
logistics-round-1-strips/instance-7.lp,2019,1417,1417,1417
logistics-round-1-strips/instance-8.lp,2001,1144,1144,1144
logistics-round-1-strips/instance-9.lp,3304,223,223,223
mystery-round-1-strips/instance-10.lp,0,0,0,0
mystery-round-1-strips/instance-13.lp,0,0,0,0
mystery-round-1-strips/instance-15.lp,0,0,0,0
mystery-round-1-strips/instance-17.lp,0,0,0,0
mystery-round-1-strips/instance-19.lp,6092,2977,1143,1143
mystery-round-1-strips/instance-2.lp,3720,5594,2409,3324
mystery-round-1-strips/instance-20.lp,27054,31424,28160,14975
mystery-round-1-strips/instance-26.lp,2981,1911,1911,1911
mystery-round-1-strips/instance-27.lp,459,1205,1205,1205
mystery-round-1-strips/instance-29.lp,118,118,118,118
mystery-round-1-strips/instance-3.lp,177,429,429,429
mystery-round-1-strips/instance-30.lp,12384,331,2037,2037
mystery-round-1-strips/instance-6.lp,0,0,0,0
mystery-round-1-strips/instance-9.lp,1982,287,544,544
learning-hor-hor-lbd-15
blocks-strips-typed/instance-22.lp,0,0,0,0
blocks-strips-typed/instance-24.lp,0,0,0,0
blocks-strips-typed/instance-25.lp,0,0,0,0
blocks-strips-typed/instance-26.lp,0,0,0,0
blocks-strips-typed/instance-27.lp,0,0,0,0
blocks-strips-typed/instance-28.lp,0,0,0,0
blocks-strips-typed/instance-29.lp,0,0,0,0
blocks-strips-typed/instance-30.lp,0,0,0,0
blocks-strips-typed/instance-31.lp,0,0,0,0
blocks-strips-typed/instance-32.lp,0,0,0,0
blocks-strips-typed/instance-33.lp,0,0,0,0
blocks-strips-typed/instance-34.lp,0,0,0,0
blocks-strips-typed/instance-35.lp,0,0,0,0
blocks-strips-typed/instance-36.lp,0,0,0,0
blocks-strips-typed/instance-37.lp,0,0,0,0
blocks-strips-typed/instance-38.lp,0,0,0,0
blocks-strips-typed/instance-39.lp,0,0,0,0
blocks-strips-typed/instance-40.lp,0,0,0,0
blocks-strips-typed/instance-41.lp,0,0,0,0
blocks-strips-typed/instance-42.lp,0,0,0,0
depots-strips-automatic/instance-10.lp,2433,478,478,478
depots-strips-automatic/instance-11.lp,4495,2990,2329,2192
depots-strips-automatic/instance-12.lp,23,23,23,23
depots-strips-automatic/instance-13.lp,9910,644,644,644
depots-strips-automatic/instance-14.lp,818,1583,503,503
depots-strips-automatic/instance-15.lp,294,160,160,160
depots-strips-automatic/instance-16.lp,5204,6548,6548,6548
depots-strips-automatic/instance-17.lp,2399,7730,10344,2814
depots-strips-automatic/instance-18.lp,90177,117199,95713,110754
depots-strips-automatic/instance-19.lp,8970,10475,10475,10475
depots-strips-automatic/instance-20.lp,1559609,1640272,974164,435516
depots-strips-automatic/instance-3.lp,2331,181,237,237
depots-strips-automatic/instance-4.lp,1909,1423,1059,1059
depots-strips-automatic/instance-5.lp,104,71,71,71
depots-strips-automatic/instance-6.lp,4,4,4,4
depots-strips-automatic/instance-7.lp,380,270,270,270
depots-strips-automatic/instance-8.lp,3960,3024,3114,3114
depots-strips-automatic/instance-9.lp,161,386,386,386
driverlog-strips-automatic/instance-11.lp,633,333,333,333
driverlog-strips-automatic/instance-12.lp,10080,5986,3141,2307
driverlog-strips-automatic/instance-13.lp,3267,961,476,476
driverlog-strips-automatic/instance-14.lp,3263,780,780,780
driverlog-strips-automatic/instance-15.lp,5354,1169,551,459
driverlog-strips-automatic/instance-17.lp,875429,166960,133073,419804
driverlog-strips-automatic/instance-18.lp,829549,823094,3522243,823351
driverlog-strips-automatic/instance-7.lp,224,226,226,226
driverlog-strips-automatic/instance-9.lp,413,108,108,108
elevator-strips-simple-typed/instance-38.lp,1304,242,240,240
elevator-strips-simple-typed/instance-40.lp,2351,715,521,521
elevator-strips-simple-typed/instance-42.lp,1207,507,507,507
elevator-strips-simple-typed/instance-43.lp,2329,515,515,515
elevator-strips-simple-typed/instance-44.lp,1906,406,406,406
elevator-strips-simple-typed/instance-45.lp,1484,454,433,433
elevator-strips-simple-typed/instance-46.lp,2461,387,387,387
elevator-strips-simple-typed/instance-47.lp,1462,287,287,287
elevator-strips-simple-typed/instance-48.lp,2165,425,425,425
elevator-strips-simple-typed/instance-49.lp,1825,644,520,520
elevator-strips-simple-typed/instance-50.lp,1560,345,345,345
elevator-strips-simple-typed/instance-51.lp,1197,512,424,424
elevator-strips-simple-typed/instance-52.lp,2275,413,413,413
elevator-strips-simple-typed/instance-53.lp,996,824,2390,2390
elevator-strips-simple-typed/instance-54.lp,2296,462,462,462
elevator-strips-simple-typed/instance-55.lp,2048,420,420,420
elevator-strips-simple-typed/instance-56.lp,1349,378,378,378
elevator-strips-simple-typed/instance-57.lp,1913,697,697,697
elevator-strips-simple-typed/instance-58.lp,1562,560,560,560
elevator-strips-simple-typed/instance-59.lp,2035,818,818,818
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,385,193,193,193
grid-round-2-strips/instance-2.lp,99,38,38,38
gripper-round-1-strips/instance-10.lp,48081,40057,36994,37018
gripper-round-1-strips/instance-11.lp,65490,36539,38396,40104
gripper-round-1-strips/instance-12.lp,43121,43170,48646,51244
gripper-round-1-strips/instance-13.lp,93824,44186,46910,43353
gripper-round-1-strips/instance-14.lp,71043,57442,42898,42167
gripper-round-1-strips/instance-15.lp,94238,59971,42116,46744
gripper-round-1-strips/instance-16.lp,63101,41452,42036,48059
gripper-round-1-strips/instance-17.lp,68231,44392,52831,44162
gripper-round-1-strips/instance-18.lp,83950,57251,51718,50994
gripper-round-1-strips/instance-19.lp,65082,30504,40908,41087
gripper-round-1-strips/instance-20.lp,75300,59178,62963,55380
gripper-round-1-strips/instance-4.lp,61166,61740,67892,71065
gripper-round-1-strips/instance-5.lp,73373,41140,45609,53867
gripper-round-1-strips/instance-6.lp,81543,54161,46760,51212
gripper-round-1-strips/instance-7.lp,58559,52726,38336,45257
gripper-round-1-strips/instance-8.lp,58370,42754,58914,62417
gripper-round-1-strips/instance-9.lp,71659,56641,52370,44432
logistics-round-1-strips/instance-1.lp,579,653,653,653
logistics-round-1-strips/instance-10.lp,105549,32888,40735,94651
logistics-round-1-strips/instance-11.lp,5701,5551,5551,5551
logistics-round-1-strips/instance-12.lp,7121,11430,11430,11430
logistics-round-1-strips/instance-13.lp,0,0,0,0
logistics-round-1-strips/instance-14.lp,34302,32646,32646,32646
logistics-round-1-strips/instance-15.lp,9097,4202,4202,4202
logistics-round-1-strips/instance-16.lp,28544,27926,27926,27926
logistics-round-1-strips/instance-17.lp,27983,18942,18942,18942
logistics-round-1-strips/instance-19.lp,21146,35640,35640,35640
logistics-round-1-strips/instance-2.lp,2067,487,487,487
logistics-round-1-strips/instance-21.lp,0,0,0,0
logistics-round-1-strips/instance-23.lp,19132,19075,19075,19075
logistics-round-1-strips/instance-24.lp,8130,28162,28162,28162
logistics-round-1-strips/instance-3.lp,1072,1118,1118,1118
logistics-round-1-strips/instance-4.lp,5650,4328,4328,4328
logistics-round-1-strips/instance-6.lp,6330,2309,2309,2309
logistics-round-1-strips/instance-7.lp,859,2410,2410,2410
logistics-round-1-strips/instance-8.lp,2912,2764,2764,2764
logistics-round-1-strips/instance-9.lp,10525,19649,19649,19649
mystery-round-1-strips/instance-10.lp,0,0,0,0
mystery-round-1-strips/instance-13.lp,0,0,0,0
mystery-round-1-strips/instance-15.lp,0,0,0,0
mystery-round-1-strips/instance-17.lp,0,0,0,0
mystery-round-1-strips/instance-19.lp,6365,28155,4596,8836
mystery-round-1-strips/instance-2.lp,9055,2587,931,584
mystery-round-1-strips/instance-20.lp,51780,142206,59092,59092
mystery-round-1-strips/instance-26.lp,369,5107,5107,5107
mystery-round-1-strips/instance-27.lp,3234,1890,1890,1890
mystery-round-1-strips/instance-29.lp,914,808,808,808
mystery-round-1-strips/instance-3.lp,1182,704,704,704
mystery-round-1-strips/instance-30.lp,28615,2733,918,542
mystery-round-1-strips/instance-6.lp,0,0,0,0
mystery-round-1-strips/instance-9.lp,5686,7679,1346,14674
learning-hor-hor-lbd-55
blocks-strips-typed/instance-22.lp,51964,0,0,0
blocks-strips-typed/instance-24.lp,53697,0,0,0
blocks-strips-typed/instance-25.lp,137621,0,0,0
blocks-strips-typed/instance-26.lp,141273,0,0,0
blocks-strips-typed/instance-27.lp,59275,0,0,0
blocks-strips-typed/instance-28.lp,66158,0,0,0
blocks-strips-typed/instance-29.lp,79337,0,0,0
blocks-strips-typed/instance-30.lp,96026,0,0,0
blocks-strips-typed/instance-31.lp,78010,0,0,0
blocks-strips-typed/instance-32.lp,61452,389,282,282
blocks-strips-typed/instance-33.lp,77545,309,226,226
blocks-strips-typed/instance-34.lp,61478,6658,8055,8055
blocks-strips-typed/instance-35.lp,132998,0,0,0
blocks-strips-typed/instance-36.lp,30899,566,566,566
blocks-strips-typed/instance-37.lp,54948,357,357,357
blocks-strips-typed/instance-38.lp,15840,0,0,0
blocks-strips-typed/instance-39.lp,26014,0,0,0
blocks-strips-typed/instance-40.lp,39198,76,76,76
blocks-strips-typed/instance-41.lp,69632,743,743,743
blocks-strips-typed/instance-42.lp,4061,0,0,0
depots-strips-automatic/instance-10.lp,103347,59590,6996,25841
depots-strips-automatic/instance-11.lp,2429268,6366645,4651577,2720505
depots-strips-automatic/instance-12.lp,20991660,19398964,18452843,17326601
depots-strips-automatic/instance-13.lp,49464,31105,47850,47850
depots-strips-automatic/instance-14.lp,2811230,1967178,658939,1124738
depots-strips-automatic/instance-15.lp,20543492,19817916,19291461,14994071
depots-strips-automatic/instance-16.lp,80236,62461,62461,62461
depots-strips-automatic/instance-17.lp,885499,50731,50731,50731
depots-strips-automatic/instance-18.lp,13761109,24279749,416491,20383855
depots-strips-automatic/instance-19.lp,361390,207814,258695,18192
depots-strips-automatic/instance-20.lp,19986199,20208142,19106804,18434676
depots-strips-automatic/instance-3.lp,20204,1042,7221,472
depots-strips-automatic/instance-4.lp,15869,38445,47148,54825
depots-strips-automatic/instance-5.lp,137954,22570,61643,81750
depots-strips-automatic/instance-6.lp,3978618,2447111,4926977,2535258
depots-strips-automatic/instance-7.lp,10321,11156,11156,11156
depots-strips-automatic/instance-8.lp,437892,23786,86858,2569
depots-strips-automatic/instance-9.lp,3519534,2370736,6179209,2804252
driverlog-strips-automatic/instance-11.lp,1493,701,701,701
driverlog-strips-automatic/instance-12.lp,5847,11825,11825,11825
driverlog-strips-automatic/instance-13.lp,3067,1121,1121,1121
driverlog-strips-automatic/instance-14.lp,1272,22914,22914,22914
driverlog-strips-automatic/instance-15.lp,27634,14736,14736,14736
driverlog-strips-automatic/instance-17.lp,160856,144518,144518,144518
driverlog-strips-automatic/instance-18.lp,318358,649827,109244,52430
driverlog-strips-automatic/instance-7.lp,998,998,998,998
driverlog-strips-automatic/instance-9.lp,5209,890,890,890
elevator-strips-simple-typed/instance-38.lp,1525,1511,1511,1511
elevator-strips-simple-typed/instance-40.lp,2498,3685,3685,3685
elevator-strips-simple-typed/instance-42.lp,4605,2130,2130,2130
elevator-strips-simple-typed/instance-43.lp,1477,1856,1856,1856
elevator-strips-simple-typed/instance-44.lp,2250,2795,2795,2795
elevator-strips-simple-typed/instance-45.lp,1980,1578,1578,1578
elevator-strips-simple-typed/instance-46.lp,1347,4806,4806,4806
elevator-strips-simple-typed/instance-47.lp,3452,2630,2630,2630
elevator-strips-simple-typed/instance-48.lp,2698,2850,2850,2850
elevator-strips-simple-typed/instance-49.lp,4310,2872,1965,1965
elevator-strips-simple-typed/instance-50.lp,3591,12514,12514,12514
elevator-strips-simple-typed/instance-51.lp,2212,5862,5875,5875
elevator-strips-simple-typed/instance-52.lp,3828,1475,1475,1475
elevator-strips-simple-typed/instance-53.lp,11996,2255,2255,2255
elevator-strips-simple-typed/instance-54.lp,2955,1892,1892,1892
elevator-strips-simple-typed/instance-55.lp,2768,4080,4080,4080
elevator-strips-simple-typed/instance-56.lp,3903,2805,2805,2805
elevator-strips-simple-typed/instance-57.lp,2996,2707,2707,2707
elevator-strips-simple-typed/instance-58.lp,4105,4392,4392,4392
elevator-strips-simple-typed/instance-59.lp,3659,2405,2405,2405
freecell-strips-typed/instance-1.lp,0,0,0,0
freecell-strips-typed/instance-10.lp,0,0,0,0
freecell-strips-typed/instance-11.lp,0,0,0,0
freecell-strips-typed/instance-12.lp,0,0,0,0
freecell-strips-typed/instance-13.lp,0,0,0,0
freecell-strips-typed/instance-14.lp,0,0,0,0
freecell-strips-typed/instance-15.lp,0,0,0,0
freecell-strips-typed/instance-19.lp,0,0,0,0
freecell-strips-typed/instance-2.lp,0,0,0,0
freecell-strips-typed/instance-3.lp,0,0,0,0
freecell-strips-typed/instance-4.lp,0,0,0,0
freecell-strips-typed/instance-5.lp,0,0,0,0
freecell-strips-typed/instance-6.lp,0,0,0,0
freecell-strips-typed/instance-7.lp,0,0,0,0
freecell-strips-typed/instance-8.lp,0,0,0,0
freecell-strips-typed/instance-9.lp,0,0,0,0
grid-round-2-strips/instance-1.lp,1091,7771,7771,7771
grid-round-2-strips/instance-2.lp,2095983,334701,24079,397497
gripper-round-1-strips/instance-10.lp,7463002,7878039,279189,2656753
gripper-round-1-strips/instance-11.lp,539344,8104277,7443861,6535063
gripper-round-1-strips/instance-12.lp,6705182,7088529,205573,562860
gripper-round-1-strips/instance-13.lp,6930223,5327158,7114517,8605881
gripper-round-1-strips/instance-14.lp,9657736,6530745,7156181,7031494
gripper-round-1-strips/instance-15.lp,7379610,9183374,7771641,8097592
gripper-round-1-strips/instance-16.lp,6685478,7926587,6898958,8325302
gripper-round-1-strips/instance-17.lp,6434632,8913049,8406968,8341172
gripper-round-1-strips/instance-18.lp,8852779,8879310,8858022,7700662
gripper-round-1-strips/instance-19.lp,9949404,8873767,8748153,8256753
gripper-round-1-strips/instance-20.lp,7711308,7268185,8248887,8151553
gripper-round-1-strips/instance-4.lp,15750,1977,3237,2051
gripper-round-1-strips/instance-5.lp,21984,13086,20687,2768
gripper-round-1-strips/instance-6.lp,126356,35322,62376,36086
gripper-round-1-strips/instance-7.lp,7026,230443,68565,785406
gripper-round-1-strips/instance-8.lp,5567,832504,832504,832504
gripper-round-1-strips/instance-9.lp,1876307,3242691,1994120,7870420
logistics-round-1-strips/instance-1.lp,4069,3015,3015,3015
