scalings,0,500,1000,1500
freecell-strips-typed/instance-9.lp,900,900,900,900
grid-round-2-strips/instance-1.lp,40.844,40.932,40.772,40.565
grid-round-2-strips/instance-2.lp,124.351,124.283,123.774,124.65
gripper-round-1-strips/instance-10.lp,0.273,0.308,0.301,0.294
gripper-round-1-strips/instance-11.lp,0.387,0.354,0.337,0.35
gripper-round-1-strips/instance-12.lp,0.36,0.441,0.39,0.386
gripper-round-1-strips/instance-13.lp,0.407,0.51,0.528,0.437
gripper-round-1-strips/instance-14.lp,0.467,0.503,0.489,0.479
gripper-round-1-strips/instance-15.lp,0.537,0.543,0.569,0.534
gripper-round-1-strips/instance-16.lp,0.58,0.599,0.608,0.609
gripper-round-1-strips/instance-17.lp,0.67,0.659,0.646,0.745
gripper-round-1-strips/instance-18.lp,0.709,0.796,0.707,0.723
gripper-round-1-strips/instance-19.lp,0.779,0.773,0.871,0.787
gripper-round-1-strips/instance-20.lp,0.832,0.952,0.845,0.869
gripper-round-1-strips/instance-4.lp,0.107,0.113,0.115,0.122
gripper-round-1-strips/instance-5.lp,0.116,0.157,0.14,0.139
gripper-round-1-strips/instance-6.lp,0.149,0.168,0.23,0.17
gripper-round-1-strips/instance-7.lp,0.23,0.192,0.198,0.242
gripper-round-1-strips/instance-8.lp,0.208,0.225,0.279,0.228
gripper-round-1-strips/instance-9.lp,0.261,0.339,0.258,0.33
logistics-round-1-strips/instance-1.lp,0.392,0.322,0.33,0.322
logistics-round-1-strips/instance-10.lp,54.782,54.801,54.75,54.752
logistics-round-1-strips/instance-11.lp,2.402,2.222,2.229,2.252
logistics-round-1-strips/instance-12.lp,150.875,151.721,152.552,150.649
logistics-round-1-strips/instance-13.lp,900,900,900,900
logistics-round-1-strips/instance-14.lp,49.571,49.405,49.232,49.142
logistics-round-1-strips/instance-15.lp,3.124,3.025,3.012,3.456
logistics-round-1-strips/instance-16.lp,45.654,45.52,45.428,45.642
logistics-round-1-strips/instance-17.lp,8.903,8.82,8.872,9.077
logistics-round-1-strips/instance-19.lp,149.97,150.24,150.138,150.388
logistics-round-1-strips/instance-2.lp,2.05,2.104,1.942,1.942
logistics-round-1-strips/instance-21.lp,900,900,900,900
logistics-round-1-strips/instance-23.lp,12.767,12.943,13.087,12.819
logistics-round-1-strips/instance-24.lp,150.262,150.511,151.096,151.263
logistics-round-1-strips/instance-3.lp,7.972,7.81,7.893,7.935
logistics-round-1-strips/instance-4.lp,14.48,14.411,14.478,14.44
logistics-round-1-strips/instance-6.lp,18.8,18.897,18.608,18.859
logistics-round-1-strips/instance-7.lp,5.19,5.142,5.048,5.159
logistics-round-1-strips/instance-8.lp,24.965,24.932,25.066,24.892
logistics-round-1-strips/instance-9.lp,32.639,32.5,32.611,32.826
mystery-round-1-strips/instance-10.lp,900,900,900,900
mystery-round-1-strips/instance-13.lp,900,900,900,900
mystery-round-1-strips/instance-15.lp,900,900,900,900
mystery-round-1-strips/instance-17.lp,900,900,900,900
mystery-round-1-strips/instance-19.lp,144.799,145.482,144.982,144.767
mystery-round-1-strips/instance-2.lp,51.41,51.696,52.203,52.064
mystery-round-1-strips/instance-20.lp,144.948,149.84,145.827,144.962
mystery-round-1-strips/instance-26.lp,11.691,11.779,11.794,11.838
mystery-round-1-strips/instance-27.lp,6.448,6.449,6.468,6.494
mystery-round-1-strips/instance-29.lp,10.596,10.502,10.607,10.636
mystery-round-1-strips/instance-3.lp,11.773,11.628,11.643,11.841
mystery-round-1-strips/instance-30.lp,57.537,57.615,58.386,57.79
mystery-round-1-strips/instance-6.lp,900,900,900,900
mystery-round-1-strips/instance-9.lp,23.884,24.652,24.108,24.39
learning-hor-hor-lbd-40
blocks-strips-typed/instance-22.lp,0.947,1.058,0.983,0.986
blocks-strips-typed/instance-24.lp,0.894,0.986,1.055,1.04
blocks-strips-typed/instance-25.lp,1.385,1.367,1.364,1.455
blocks-strips-typed/instance-26.lp,1.201,1.286,1.367,1.207
blocks-strips-typed/instance-27.lp,1.472,1.463,1.444,1.427
blocks-strips-typed/instance-28.lp,1.527,1.505,1.438,1.454
blocks-strips-typed/instance-29.lp,2.041,1.952,2.004,1.973
